free_time,station_name,time,city,label
1.0,Mullaitivu DC,19:00,Mullaitivu,dinner
4.0,Kalutara South,14:30,Kalutara,visit beautiful place
2.5,Kattankudy AC,17:00,Kattankudy,visit beautiful place
2.0,Aluthgama Bridge,11:30,Aluthgama,lunch
3.0,Ratnapura DC,11:45,Ratnapura,"lunch, shopping"
5.0,Ella Station,11:45,Ella,"watch film, visit beautiful place"
2.0,Warakapola AC,08:15,Warakapola,breakfast
4.5,Veyangoda Station,16:45,Veyangoda,visit beautiful place
2.0,Ahangama AC,11:30,Ahangama,lunch
1.5,Biyagama Factory,08:30,Biyagama,breakfast
3.5,Kuliyapitiya Center,09:15,Kuliyapitiya,visit beautiful place
4.0,Bandarawela Town,21:30,Bandarawela,"watch film, visit beautiful place"
5.0,Kalutara South,19:00,Kalutara,"watch film, visit beautiful place"
2.0,Panadura Depot,14:00,Panadura,lunch
2.5,Ahangama AC,11:45,Ahangama,"lunch, shopping"
0.5,Rajagiriya Flyover,22:47,Rajagiriya,tea/coffee shop
3.0,Embilipitiya DC,06:15,Embilipitiya,visit beautiful place
4.0,Vavuniya Town DC,18:00,Vavuniya,visit beautiful place
3.0,Hatton Bus Stand,06:15,Hatton,visit beautiful place
2.75,Kegalle Town,14:15,Kegalle,"lunch, visit beautiful place"
0.5,Pottuvil DC,06:02,Pottuvil,tea/coffee shop
3.5,Galle Bus Stand,06:30,Galle,visit beautiful place
2.75,Marawila AC,13:45,Marawila,"lunch, visit beautiful place"
4.0,Dutch Hospital,21:30,Colombo,"watch film, visit beautiful place"
1.5,Dambulla DC,07:15,Dambulla,breakfast
0.5,Pottuvil DC,01:17,Pottuvil,tea/coffee shop
0.75,Veyangoda Station,07:15,Veyangoda,"breakfast, tea/coffee shop"
2.5,Hanwella AC,13:45,Hanwella,"lunch, shopping"
0.5,Trincomalee Town,22:35,Trincomalee,tea/coffee shop
2.5,Muttur DC,11:30,Muttur,"lunch, shopping"
1.5,Horana Town,21:45,Horana,dinner
2.5,Beruwala Beach,11:00,Beruwala,"lunch, shopping"
2.75,Mihintale AC,14:00,Mihintale,"lunch, visit beautiful place"
0.25,Ampara DC,05:30,Ampara,none
3.5,Dambulla DC,21:30,Dambulla,"watch film, visit beautiful place"
1.5,Puttalam Lagoon,08:30,Puttalam,breakfast
1.0,Peradeniya Junction,08:15,Peradeniya,breakfast
2.5,Passara DC,05:30,Passara,visit beautiful place
0.25,Kosgama DC,06:00,Kosgama,none
0.25,Ella Station,14:15,Ella,none
1.5,Bandarawela Town,14:15,Bandarawela,lunch
1.0,Station B,07:45,Colombo,breakfast
0.75,Anuradhapura DC,11:00,Anuradhapura,lunch
2.0,Dehiwala Junction,07:00,Dehiwala,breakfast
2.0,Shangri La DC,08:00,Colombo,breakfast
1.5,Katunayake Airport,14:45,Katunayake,lunch
0.25,Mahiyanganaya AC,09:00,Mahiyanganaya,none
2.75,Chavakachcheri AC,08:00,Chavakachcheri,"breakfast, visit beautiful place"
2.75,Katunayake Airport,05:00,Katunayake,visit beautiful place
0.75,Dutch Hospital,07:15,Colombo,"breakfast, tea/coffee shop"
2.75,Kattankudy AC,08:00,Kattankudy,"breakfast, visit beautiful place"
3.0,Ratmalana DC,11:45,Ratmalana,"lunch, shopping"
0.75,Hikkaduwa AC,12:45,Hikkaduwa,lunch
2.5,Pussellawa AC,09:45,Pussellawa,visit beautiful place
0.5,Nuwara Eliya Grand,06:28,Nuwara Eliya,tea/coffee shop
2.0,Chavakachcheri AC,10:45,Chavakachcheri,shopping
0.5,Jaffna Library AC,16:21,Jaffna,tea/coffee shop
3.0,Teldeniya AC,11:45,Teldeniya,"lunch, shopping"
2.75,Akuressa Center,13:00,Akuressa,"lunch, visit beautiful place"
0.5,Pottuvil DC,22:49,Pottuvil,tea/coffee shop
3.0,Anuradhapura New Town,14:00,Anuradhapura,"lunch, shopping"
3.0,Dambulla DC,15:30,Dambulla,visit beautiful place
1.0,Dickwella DC,07:00,Dickwella,breakfast
3.0,Eheliyagoda DC,20:15,Eheliyagoda,"dinner, shopping"
2.0,Dutch Hospital,08:45,Colombo,breakfast
1.5,Matara Town Hall,07:30,Matara,breakfast
2.75,Ambalangoda DC,08:00,Ambalangoda,"breakfast, visit beautiful place"
0.5,Station B,06:14,Colombo,tea/coffee shop
0.5,Kekirawa AC,03:27,Kekirawa,tea/coffee shop
3.0,Horana Town,06:45,Horana,visit beautiful place
2.75,Wellawaya AC,08:45,Wellawaya,"breakfast, visit beautiful place"
2.5,Thalahena DC,16:45,Thalahena,visit beautiful place
0.75,Embilipitiya DC,08:45,Embilipitiya,"breakfast, tea/coffee shop"
1.0,Galle Fort AC,08:30,Galle,breakfast
0.5,Gampaha Town,16:27,Gampaha,tea/coffee shop
3.0,Chilaw City,21:30,Chilaw,"dinner, shopping"
3.0,Kuliyapitiya Center,14:45,Kuliyapitiya,"lunch, shopping"
1.5,Tanamalwila AC,14:15,Tanamalwila,lunch
0.5,Maskeliya Town,22:25,Maskeliya,tea/coffee shop
5.0,Mullaitivu DC,21:30,Mullaitivu,"watch film, visit beautiful place"
3.0,Polonnaruwa Center,19:00,Polonnaruwa,"dinner, shopping"
0.25,Weligama Bay,22:00,Weligama,none
3.5,Wennappuwa DC,22:45,Wennappuwa,visit beautiful place
0.25,Matale Town,09:15,Matale,none
2.0,Deniyaya AC,12:00,Deniyaya,lunch
0.5,Avissawella Center,15:47,Avissawella,tea/coffee shop
0.25,Polonnaruwa Center,22:15,Polonnaruwa,none
2.75,Beliatta Highway,13:45,Beliatta,"lunch, visit beautiful place"
3.5,Kottawa Interchange,14:15,Kottawa,visit beautiful place
4.0,Dutch Hospital,13:00,Colombo,visit beautiful place
4.0,Teldeniya AC,05:30,Teldeniya,visit beautiful place
1.0,Panadura Depot,14:45,Panadura,lunch
3.0,Mirissa Beach,21:00,Mirissa,"dinner, shopping"
1.5,Ampara DC,12:00,Ampara,lunch
3.0,Anamaduwa DC,16:00,Anamaduwa,visit beautiful place
1.0,Padukka Center,12:30,Padukka,lunch
2.0,Station A,08:30,Colombo,breakfast
1.0,Avissawella Center,12:15,Avissawella,lunch
4.0,Kadawatha Highway,21:15,Kadawatha,visit beautiful place
0.75,Digana DC,18:00,Digana,shopping
2.75,Warakapola AC,13:15,Warakapola,"lunch, visit beautiful place"
3.0,Veyangoda Station,19:00,Veyangoda,"dinner, shopping"
0.5,Warakapola AC,17:32,Warakapola,tea/coffee shop
2.5,Balangoda AC,14:00,Balangoda,"lunch, shopping"
5.0,Negombo Beach Road,06:30,Negombo,visit beautiful place
1.0,Kekirawa AC,11:00,Kekirawa,lunch
3.5,Jaffna Central DC,19:00,Jaffna,"watch film, visit beautiful place"
0.75,Mullaitivu DC,11:30,Mullaitivu,lunch
0.5,Trincomalee Town,06:10,Trincomalee,tea/coffee shop
1.0,Horana Town,14:45,Horana,lunch
0.5,Monaragala DC,16:05,Monaragala,tea/coffee shop
2.75,Tissamaharama DC,14:45,Tissamaharama,"lunch, visit beautiful place"
5.0,Anuradhapura New Town,14:00,Anuradhapura,"watch film, visit beautiful place"
0.75,Haputale View,12:30,Haputale,lunch
3.0,Kalutara South,05:00,Kalutara,visit beautiful place
0.25,Galle Fort AC,21:00,Galle,none
2.0,Tissamaharama DC,13:30,Tissamaharama,lunch
3.0,Kosgama DC,21:30,Kosgama,"dinner, shopping"
4.0,Hanwella AC,10:15,Hanwella,visit beautiful place
2.75,Gampola Center,09:45,Gampola,visit beautiful place
2.0,Chavakachcheri AC,19:15,Chavakachcheri,dinner
0.5,Rajagiriya Flyover,06:20,Rajagiriya,tea/coffee shop
0.25,Dehiwala Junction,07:15,Dehiwala,none
2.5,Habarana DC,20:00,Habarana,"dinner, shopping"
3.5,Dickwella DC,18:00,Dickwella,visit beautiful place
5.0,Maho Station,11:00,Maho,visit beautiful place
1.0,Negombo Beach Road,07:45,Negombo,breakfast
3.5,Batticaloa City,06:30,Batticaloa,visit beautiful place
2.0,Weligama Bay,07:00,Weligama,breakfast
2.0,Maho Station,11:30,Maho,lunch
1.5,Homagama Godagama,13:45,Homagama,lunch
2.0,Gampola Center,07:45,Gampola,breakfast
4.5,Kattankudy AC,11:45,Kattankudy,"watch film, visit beautiful place"
3.5,Unawatuna DC,16:00,Unawatuna,visit beautiful place
2.5,Dambulla DC,14:00,Dambulla,"lunch, shopping"
2.0,Ella Station,11:15,Ella,lunch
0.75,Katunayake Airport,21:45,Katunayake,dinner
0.75,Tangalle Town,13:45,Tangalle,lunch
0.5,Bandarawela Town,06:18,Bandarawela,tea/coffee shop
3.5,Hambantota Port,19:45,Hambantota,visit beautiful place
2.75,Tangalle Town,13:45,Tangalle,"lunch, visit beautiful place"
2.5,Mirissa Beach,09:45,Mirissa,visit beautiful place
2.75,Monaragala DC,12:30,Monaragala,"lunch, visit beautiful place"
1.0,Monaragala DC,08:30,Monaragala,breakfast
2.5,Hikkaduwa AC,10:30,Hikkaduwa,visit beautiful place
0.75,Hambantota Port,12:30,Hambantota,lunch
2.0,Kattankudy AC,08:45,Kattankudy,breakfast
4.0,Mirissa Beach,22:45,Mirissa,visit beautiful place
1.0,Hikkaduwa AC,05:00,Hikkaduwa,shopping
3.5,Point Pedro DC,14:00,Point Pedro,"watch film, visit beautiful place"
0.75,Ella Station,13:30,Ella,lunch
3.5,Gampaha Town,15:00,Gampaha,visit beautiful place
2.75,Panadura Depot,07:15,Panadura,"breakfast, visit beautiful place"
1.5,Maskeliya Town,08:00,Maskeliya,breakfast
0.75,Dambulla DC,07:30,Dambulla,"breakfast, tea/coffee shop"
2.75,Tissamaharama DC,13:00,Tissamaharama,"lunch, visit beautiful place"
0.5,Moratuwa Junction,06:30,Moratuwa,tea/coffee shop
2.5,Pannipitiya Station,20:15,Pannipitiya,"dinner, shopping"
2.5,Kurunegala Lake Rd,12:30,Kurunegala,"lunch, shopping"
4.0,Kurunegala Lake Rd,22:45,Kurunegala,visit beautiful place
2.5,Vavuniya Town DC,11:45,Vavuniya,"lunch, shopping"
3.5,Station A,19:00,Colombo,"watch film, visit beautiful place"
2.0,Haputale View,08:30,Haputale,breakfast
2.75,Kadugannawa AC,21:30,Kadugannawa,visit beautiful place
0.75,Mannar AC,21:15,Mannar,dinner
2.0,Tanamalwila AC,07:30,Tanamalwila,breakfast
5.0,Dehiwala Junction,10:00,Dehiwala,visit beautiful place
4.5,Horana Town,13:45,Horana,visit beautiful place
2.0,Deniyaya AC,12:30,Deniyaya,lunch
2.75,Tambuttegama DC,07:45,Tambuttegama,"breakfast, visit beautiful place"
2.75,Ampara DC,13:00,Ampara,"lunch, visit beautiful place"
2.75,Homagama Godagama,14:30,Homagama,"lunch, visit beautiful place"
2.5,Katunayake Airport,11:00,Katunayake,"lunch, shopping"
5.0,Warakapola AC,19:00,Warakapola,"watch film, visit beautiful place"
3.0,Ratnapura DC,11:45,Ratnapura,"lunch, shopping"
2.75,Station A,06:30,Colombo,visit beautiful place
0.75,Bambalapitiya RZ,12:45,Bambalapitiya,lunch
0.5,Embilipitiya DC,06:05,Embilipitiya,tea/coffee shop
4.0,Dutch Hospital,18:15,Colombo,visit beautiful place
1.5,Jaffna Central DC,07:00,Jaffna,breakfast
0.75,Station C,08:15,Kandy,"breakfast, tea/coffee shop"
1.5,Galle Fort AC,13:15,Galle,lunch
3.0,Hambantota Port,16:30,Hambantota,watch film
3.0,Negombo Beach Road,21:30,Negombo,"dinner, shopping"
2.0,Kilinochchi Center,07:30,Kilinochchi,breakfast
5.0,Embilipitiya DC,07:45,Embilipitiya,visit beautiful place
3.0,Passara DC,13:30,Passara,"lunch, shopping"
2.5,Habarana DC,16:30,Habarana,watch film
3.0,Wennappuwa DC,21:30,Wennappuwa,"dinner, shopping"
3.5,Ahangama AC,14:00,Ahangama,"watch film, visit beautiful place"
2.5,Tangalle Town,05:30,Tangalle,visit beautiful place
2.0,Kuliyapitiya Center,08:30,Kuliyapitiya,breakfast
2.75,CCC Fast Charge,08:45,Colombo,"breakfast, visit beautiful place"
3.0,Jaffna Library AC,21:00,Jaffna,"dinner, shopping"
