charging_time,time,day,month,is_festival,is_weekend,city,label
90,10:15,Sunday,June,0,1,Anuradhapura,"visit beautiful place, breakfast, shopping"
75,12:00,Tuesday,December,1,0,Kandy,"lunch, shopping"
75,20:00,Monday,March,0,0,Kurunegala,"dinner, visit beautiful place, shopping"
90,09:00,Saturday,December,1,1,Negombo,"visit beautiful place, breakfast, shopping"
45,18:15,Thursday,October,0,0,Matara,tea/coffee shop
15,18:45,Thursday,August,0,0,Galle,none
15,00:30,Wednesday,January,0,0,Kurunegala,none
15,19:00,Sunday,August,0,1,Kurunegala,none
90,02:00,Saturday,October,0,1,Colombo,"visit beautiful place, shopping"
90,12:15,Saturday,August,0,1,Katunayake,"lunch, shopping, visit beautiful place"
15,15:45,Thursday,August,0,0,Galle,none
15,08:45,Thursday,June,0,0,Colombo,none
75,15:00,Tuesday,April,1,0,Galle,"lunch, shopping, visit beautiful place"
15,22:15,Thursday,March,0,0,Negombo,none
90,04:30,Friday,January,0,0,Matara,"visit beautiful place, shopping"
90,07:30,Monday,September,0,0,Anuradhapura,"visit beautiful place, breakfast, shopping"
15,00:45,Friday,April,1,0,Anuradhapura,shopping
90,02:30,Wednesday,June,0,0,Kurunegala,shopping
60,17:45,Thursday,October,0,0,Galle,shopping
30,01:00,Saturday,April,1,1,Negombo,shopping
30,01:15,Friday,June,0,0,Katunayake,none
30,13:30,Tuesday,December,1,0,Katunayake,shopping
30,08:30,Tuesday,August,0,0,Negombo,tea/coffee shop
15,06:30,Tuesday,February,0,0,Kurunegala,shopping
45,11:30,Monday,May,0,0,Kandy,"shopping, tea/coffee shop"
45,22:30,Sunday,September,0,1,Kandy,"shopping, tea/coffee shop"
60,07:00,Friday,March,0,0,Kandy,"breakfast, shopping"
15,09:15,Friday,August,0,0,Colombo,none
45,05:00,Monday,January,0,0,Matara,tea/coffee shop
60,01:45,Thursday,February,0,0,Anuradhapura,shopping
15,15:45,Sunday,April,1,1,Colombo,shopping
75,03:00,Tuesday,December,1,0,Katunayake,shopping
90,03:30,Saturday,August,0,1,Kurunegala,"visit beautiful place, shopping"
30,10:30,Tuesday,January,0,0,Galle,none
75,14:45,Tuesday,June,0,0,Katunayake,"lunch, shopping, visit beautiful place"
75,19:30,Thursday,December,1,0,Colombo,"dinner, shopping"
60,15:45,Sunday,October,0,1,Negombo,"visit beautiful place, shopping"
60,11:45,Wednesday,March,0,0,Negombo,shopping
30,15:30,Tuesday,November,0,0,Matara,none
30,21:45,Saturday,December,1,1,Colombo,"shopping, tea/coffee shop"
60,16:15,Sunday,March,0,1,Colombo,"visit beautiful place, shopping"
15,12:00,Friday,March,0,0,Galle,none
30,08:15,Friday,February,0,0,Matara,tea/coffee shop
45,18:15,Thursday,January,0,0,Matara,tea/coffee shop
90,14:15,Friday,August,0,0,Galle,"lunch, shopping, visit beautiful place"
15,05:15,Tuesday,April,1,0,Colombo,shopping
75,07:45,Thursday,September,0,0,Kurunegala,"breakfast, shopping"
15,15:00,Wednesday,May,0,0,Katunayake,none
45,07:00,Sunday,August,0,1,Anuradhapura,"breakfast, shopping"
90,04:30,Saturday,October,0,1,Galle,"visit beautiful place, shopping"
45,16:00,Wednesday,February,0,0,Negombo,tea/coffee shop
30,14:45,Wednesday,June,0,0,Galle,none
15,06:45,Wednesday,December,1,0,Colombo,shopping
90,06:30,Wednesday,October,0,0,Kurunegala,"visit beautiful place, shopping"
90,11:15,Wednesday,December,1,0,Colombo,none
75,20:00,Tuesday,April,1,0,Katunayake,"dinner, shopping"
15,04:00,Tuesday,March,0,0,Galle,none
45,00:00,Wednesday,November,0,0,Kandy,tea/coffee shop
90,05:30,Sunday,July,0,1,Anuradhapura,"visit beautiful place, shopping"
15,17:30,Tuesday,October,0,0,Negombo,none
45,20:30,Saturday,June,0,1,Galle,"dinner, shopping"
45,23:00,Thursday,October,0,0,Matara,"shopping, tea/coffee shop"
90,17:45,Monday,July,0,0,Kurunegala,none
30,18:30,Saturday,January,0,1,Anuradhapura,tea/coffee shop
45,11:30,Monday,July,0,0,Katunayake,"shopping, tea/coffee shop"
15,11:00,Sunday,October,0,1,Katunayake,shopping
15,21:30,Sunday,April,1,1,Galle,shopping
30,07:00,Saturday,October,0,1,Galle,"shopping, tea/coffee shop"
45,17:30,Saturday,April,1,1,Kandy,"shopping, tea/coffee shop"
45,02:15,Saturday,January,0,1,Katunayake,"shopping, tea/coffee shop"
60,23:30,Wednesday,January,0,0,Kurunegala,shopping
30,06:15,Friday,March,0,0,Kurunegala,tea/coffee shop
75,12:45,Sunday,February,0,1,Katunayake,"lunch, shopping, visit beautiful place"
60,06:15,Wednesday,April,1,0,Anuradhapura,shopping
30,09:00,Sunday,April,1,1,Colombo,"shopping, tea/coffee shop"
75,00:00,Sunday,September,0,1,Anuradhapura,"visit beautiful place, shopping"
90,14:15,Monday,August,0,0,Anuradhapura,"lunch, shopping, visit beautiful place"
15,06:00,Monday,September,0,0,Colombo,none
75,11:30,Saturday,February,0,1,Katunayake,"lunch, shopping, visit beautiful place"
15,22:00,Sunday,August,0,1,Colombo,none
45,16:15,Sunday,July,0,1,Anuradhapura,tea/coffee shop
75,08:30,Wednesday,December,1,0,Negombo,"breakfast, shopping"
45,03:45,Sunday,September,0,1,Kurunegala,tea/coffee shop
30,02:45,Wednesday,May,0,0,Negombo,none
90,20:00,Thursday,February,0,0,Colombo,"dinner, visit beautiful place, shopping"
30,18:45,Wednesday,June,0,0,Anuradhapura,tea/coffee shop
15,21:00,Sunday,September,0,1,Colombo,none
75,16:30,Monday,January,0,0,Kandy,"visit beautiful place, shopping"
30,09:15,Saturday,October,0,1,Negombo,tea/coffee shop
15,05:00,Thursday,May,0,0,Anuradhapura,none
15,13:00,Wednesday,July,0,0,Matara,none
15,02:00,Wednesday,October,0,0,Colombo,shopping
15,23:15,Tuesday,June,0,0,Galle,none
90,00:15,Friday,October,0,0,Kurunegala,shopping
30,18:00,Sunday,March,0,1,Anuradhapura,none
75,14:15,Thursday,April,1,0,Galle,"lunch, shopping, visit beautiful place"
45,19:45,Sunday,November,0,1,Anuradhapura,"dinner, shopping"
45,11:15,Wednesday,April,1,0,Katunayake,"shopping, tea/coffee shop"
90,18:30,Friday,April,1,0,Katunayake,"dinner, visit beautiful place, shopping"
60,23:15,Tuesday,November,0,0,Colombo,shopping
45,22:15,Tuesday,May,0,0,Negombo,"shopping, tea/coffee shop"
45,02:30,Wednesday,December,1,0,Matara,"shopping, tea/coffee shop"
15,10:45,Monday,December,1,0,Colombo,shopping
30,16:30,Tuesday,July,0,0,Katunayake,tea/coffee shop
90,16:15,Monday,March,0,0,Kurunegala,shopping
15,03:15,Wednesday,January,0,0,Negombo,none
90,04:30,Wednesday,March,0,0,Colombo,shopping
75,08:15,Wednesday,August,0,0,Kandy,"breakfast, shopping"
60,20:00,Thursday,October,0,0,Negombo,"dinner, shopping"
45,22:30,Monday,September,0,0,Matara,tea/coffee shop
15,11:15,Monday,April,1,0,Galle,shopping
15,07:30,Friday,June,0,0,Galle,none
45,04:00,Thursday,September,0,0,Kandy,"shopping, tea/coffee shop"
15,18:00,Thursday,July,0,0,Kandy,none
75,19:00,Monday,October,0,0,Matara,"dinner, visit beautiful place, shopping"
75,22:45,Thursday,March,0,0,Katunayake,"dinner, visit beautiful place, shopping"
15,06:30,Wednesday,September,0,0,Colombo,none
45,22:15,Sunday,June,0,1,Negombo,"shopping, tea/coffee shop"
90,18:30,Tuesday,December,1,0,Galle,"dinner, shopping"
90,06:30,Sunday,March,0,1,Anuradhapura,"visit beautiful place, shopping"
75,13:15,Friday,September,0,0,Negombo,"lunch, shopping"
60,13:30,Saturday,January,0,1,Katunayake,"lunch, shopping, visit beautiful place"
75,21:15,Saturday,April,1,1,Negombo,"dinner, visit beautiful place, shopping"
15,01:15,Saturday,June,0,1,Matara,none
15,07:45,Wednesday,July,0,0,Anuradhapura,none
45,03:45,Thursday,April,1,0,Matara,"shopping, tea/coffee shop"
60,10:00,Sunday,September,0,1,Negombo,"visit beautiful place, shopping"
45,01:30,Thursday,November,0,0,Katunayake,tea/coffee shop
45,15:15,Sunday,May,0,1,Kandy,none
90,06:30,Saturday,August,0,1,Galle,"visit beautiful place, shopping"
75,07:30,Tuesday,June,0,0,Negombo,"visit beautiful place, breakfast, shopping"
30,17:30,Thursday,June,0,0,Colombo,none
60,13:15,Friday,November,0,0,Anuradhapura,"lunch, shopping"
60,06:30,Monday,June,0,0,Colombo,shopping
30,12:00,Tuesday,July,0,0,Matara,none
30,11:00,Tuesday,May,0,0,Negombo,none
15,01:00,Monday,March,0,0,Anuradhapura,none
30,23:15,Monday,January,0,0,Galle,tea/coffee shop
15,06:30,Tuesday,March,0,0,Anuradhapura,none
15,14:15,Saturday,May,0,1,Anuradhapura,none
30,17:30,Monday,April,1,0,Katunayake,"shopping, tea/coffee shop"
15,07:00,Sunday,October,0,1,Negombo,none
45,22:00,Saturday,July,0,1,Galle,tea/coffee shop
90,13:15,Wednesday,August,0,0,Katunayake,"lunch, shopping"
60,20:45,Saturday,April,1,1,Kandy,"dinner, visit beautiful place, shopping"
75,13:45,Thursday,February,0,0,Kandy,"lunch, shopping"
60,02:30,Friday,April,1,0,Matara,shopping
60,00:45,Friday,June,0,0,Negombo,shopping
75,21:15,Thursday,May,0,0,Colombo,"dinner, visit beautiful place, shopping"
90,00:00,Friday,August,0,0,Colombo,"visit beautiful place, shopping"
75,19:00,Monday,December,1,0,Anuradhapura,"dinner, shopping"
45,01:00,Friday,August,0,0,Matara,"shopping, tea/coffee shop"
30,15:15,Tuesday,June,0,0,Galle,tea/coffee shop
90,05:00,Saturday,March,0,1,Kandy,none
90,00:00,Thursday,January,0,0,Katunayake,"visit beautiful place, shopping"
90,18:45,Monday,November,0,0,Katunayake,"dinner, shopping"
45,14:45,Thursday,April,1,0,Negombo,"lunch, shopping"
45,20:45,Saturday,May,0,1,Negombo,"dinner, shopping"
90,13:30,Monday,April,1,0,Colombo,"lunch, shopping, visit beautiful place"
75,14:45,Saturday,July,0,1,Kandy,"lunch, shopping, visit beautiful place"
30,17:00,Monday,February,0,0,Galle,tea/coffee shop
75,06:30,Thursday,February,0,0,Negombo,"visit beautiful place, shopping"
15,21:45,Thursday,May,0,0,Galle,none
15,23:45,Friday,August,0,0,Kurunegala,none
30,17:15,Thursday,January,0,0,Negombo,tea/coffee shop
30,13:45,Saturday,February,0,1,Matara,shopping
45,15:45,Monday,June,0,0,Katunayake,tea/coffee shop
90,16:15,Sunday,April,1,1,Anuradhapura,"visit beautiful place, shopping"
90,06:00,Thursday,July,0,0,Colombo,"visit beautiful place, shopping"
15,20:45,Tuesday,June,0,0,Negombo,none
45,02:15,Wednesday,April,1,0,Colombo,"shopping, tea/coffee shop"
30,04:45,Friday,March,0,0,Kurunegala,none
75,12:45,Saturday,January,0,1,Negombo,"lunch, shopping, visit beautiful place"
15,18:30,Friday,October,0,0,Galle,shopping
15,13:45,Friday,April,1,0,Katunayake,shopping
75,22:45,Monday,October,0,0,Matara,"dinner, shopping"
30,22:30,Tuesday,May,0,0,Katunayake,tea/coffee shop
30,15:15,Wednesday,June,0,0,Galle,tea/coffee shop
15,00:45,Saturday,December,1,1,Matara,shopping
30,06:45,Sunday,July,0,1,Galle,tea/coffee shop
30,06:45,Monday,February,0,0,Kandy,tea/coffee shop
30,10:00,Monday,August,0,0,Katunayake,none
75,20:45,Saturday,March,0,1,Kurunegala,"dinner, visit beautiful place, shopping"
45,02:15,Tuesday,July,0,0,Katunayake,"shopping, tea/coffee shop"
60,18:45,Saturday,June,0,1,Katunayake,"visit beautiful place, shopping"
90,20:45,Friday,August,0,0,Colombo,"dinner, shopping"
90,21:45,Saturday,September,0,1,Colombo,"dinner, visit beautiful place, shopping"
45,08:15,Monday,June,0,0,Kandy,breakfast
75,12:15,Sunday,September,0,1,Colombo,"lunch, shopping, visit beautiful place"
45,08:45,Friday,February,0,0,Galle,"breakfast, shopping"
30,22:15,Saturday,March,0,1,Kurunegala,tea/coffee shop
30,06:45,Monday,March,0,0,Colombo,tea/coffee shop
45,23:15,Tuesday,September,0,0,Kandy,none
15,03:00,Thursday,March,0,0,Kandy,none
75,23:15,Wednesday,February,0,0,Colombo,"visit beautiful place, shopping"
45,15:15,Monday,June,0,0,Kurunegala,tea/coffee shop
90,17:45,Thursday,March,0,0,Negombo,shopping
30,09:30,Monday,March,0,0,Galle,tea/coffee shop
60,16:30,Tuesday,May,0,0,Kandy,shopping
30,17:30,Friday,October,0,0,Galle,tea/coffee shop
75,06:00,Wednesday,March,0,0,Anuradhapura,"visit beautiful place, shopping"
15,12:15,Friday,November,0,0,Negombo,none
45,11:15,Friday,October,0,0,Kurunegala,"shopping, tea/coffee shop"
15,11:00,Tuesday,May,0,0,Kurunegala,shopping
15,07:15,Monday,October,0,0,Matara,none
45,15:45,Thursday,March,0,0,Colombo,"shopping, tea/coffee shop"
90,08:45,Thursday,November,0,0,Anuradhapura,"visit beautiful place, breakfast, shopping"
75,22:00,Monday,November,0,0,Galle,"dinner, visit beautiful place, shopping"
90,08:15,Friday,October,0,0,Anuradhapura,"breakfast, shopping"
60,06:00,Thursday,August,0,0,Katunayake,shopping
60,16:15,Tuesday,January,0,0,Colombo,shopping
15,00:30,Saturday,April,1,1,Matara,shopping
90,05:00,Monday,July,0,0,Katunayake,"visit beautiful place, shopping"
60,18:45,Tuesday,August,0,0,Kurunegala,shopping
45,20:15,Tuesday,May,0,0,Kurunegala,dinner
75,08:30,Friday,February,0,0,Colombo,"visit beautiful place, breakfast, shopping"
90,05:45,Tuesday,November,0,0,Anuradhapura,shopping
60,03:30,Friday,March,0,0,Galle,shopping
45,08:30,Thursday,December,1,0,Katunayake,"breakfast, shopping"
45,19:30,Saturday,September,0,1,Matara,dinner
30,21:00,Wednesday,October,0,0,Colombo,tea/coffee shop
75,12:45,Friday,December,1,0,Anuradhapura,"lunch, shopping"
30,06:00,Wednesday,January,0,0,Galle,tea/coffee shop
15,08:00,Tuesday,August,0,0,Kurunegala,none
90,18:15,Monday,September,0,0,Anuradhapura,"dinner, visit beautiful place, shopping"
15,12:30,Saturday,March,0,1,Colombo,none
45,19:15,Thursday,May,0,0,Colombo,"dinner, shopping"
30,04:45,Friday,May,0,0,Colombo,none
60,12:30,Monday,October,0,0,Katunayake,"lunch, shopping"
45,13:45,Friday,June,0,0,Galle,"lunch, shopping"
75,12:15,Tuesday,July,0,0,Matara,"lunch, shopping, visit beautiful place"
45,09:00,Friday,December,1,0,Galle,"breakfast, shopping"
75,05:45,Saturday,February,0,1,Colombo,"visit beautiful place, shopping"
45,15:45,Sunday,September,0,1,Kurunegala,"shopping, tea/coffee shop"
90,14:00,Wednesday,March,0,0,Matara,"lunch, shopping"
45,10:15,Tuesday,June,0,0,Matara,"shopping, tea/coffee shop"
45,01:15,Sunday,July,0,1,Matara,tea/coffee shop
90,03:30,Thursday,June,0,0,Kurunegala,"visit beautiful place, shopping"
90,02:45,Friday,January,0,0,Kandy,shopping
30,08:45,Wednesday,December,1,0,Galle,"shopping, tea/coffee shop"
90,18:45,Wednesday,July,0,0,Colombo,"dinner, shopping"
15,12:45,Monday,September,0,0,Kurunegala,none
75,08:45,Saturday,October,0,1,Katunayake,"visit beautiful place, breakfast, shopping"
30,17:30,Tuesday,September,0,0,Anuradhapura,tea/coffee shop
60,03:45,Friday,January,0,0,Galle,shopping
30,03:45,Friday,May,0,0,Anuradhapura,none
90,00:30,Friday,December,1,0,Matara,"visit beautiful place, shopping"
90,03:30,Thursday,June,0,0,Galle,"visit beautiful place, shopping"
90,00:45,Sunday,March,0,1,Anuradhapura,"visit beautiful place, shopping"
90,04:15,Monday,August,0,0,Katunayake,"visit beautiful place, shopping"
90,03:15,Tuesday,February,0,0,Kurunegala,"visit beautiful place, shopping"
60,11:45,Sunday,February,0,1,Katunayake,"visit beautiful place, shopping"
15,21:15,Wednesday,April,1,0,Negombo,shopping
15,14:00,Sunday,October,0,1,Anuradhapura,none
60,16:30,Friday,October,0,0,Colombo,shopping
15,20:30,Thursday,April,1,0,Colombo,shopping
30,09:30,Friday,June,0,0,Matara,tea/coffee shop
75,09:45,Sunday,February,0,1,Kandy,"visit beautiful place, breakfast, shopping"
60,08:30,Wednesday,November,0,0,Kurunegala,"breakfast, shopping"
15,09:15,Wednesday,December,1,0,Matara,shopping
30,09:15,Tuesday,July,0,0,Katunayake,tea/coffee shop
45,16:30,Friday,May,0,0,Kurunegala,tea/coffee shop
30,01:30,Friday,April,1,0,Katunayake,shopping
45,22:30,Monday,September,0,0,Anuradhapura,tea/coffee shop
90,10:15,Tuesday,October,0,0,Katunayake,"breakfast, shopping"
15,13:45,Wednesday,February,0,0,Kandy,none
90,05:15,Monday,December,1,0,Galle,"visit beautiful place, shopping"
60,15:45,Friday,September,0,0,Katunayake,shopping
75,08:45,Thursday,December,1,0,Anuradhapura,"visit beautiful place, breakfast, shopping"
60,02:45,Friday,May,0,0,Anuradhapura,shopping
15,19:30,Friday,October,0,0,Anuradhapura,none
30,03:45,Saturday,December,1,1,Kurunegala,shopping
30,16:00,Friday,July,0,0,Anuradhapura,tea/coffee shop
90,02:45,Monday,December,1,0,Anuradhapura,shopping
30,21:45,Monday,July,0,0,Kandy,tea/coffee shop
75,23:00,Friday,December,1,0,Kurunegala,shopping
75,20:30,Thursday,November,0,0,Negombo,"dinner, shopping"
75,03:15,Thursday,August,0,0,Colombo,shopping
45,16:30,Monday,December,1,0,Matara,"shopping, tea/coffee shop"
75,18:30,Monday,January,0,0,Negombo,"dinner, shopping"
15,20:45,Sunday,June,0,1,Colombo,none
75,21:45,Monday,March,0,0,Kurunegala,"dinner, shopping"
60,07:00,Sunday,June,0,1,Negombo,none
30,09:30,Wednesday,November,0,0,Kandy,tea/coffee shop
60,10:30,Friday,August,0,0,Katunayake,shopping
30,00:45,Saturday,October,0,1,Anuradhapura,shopping
15,22:15,Thursday,April,1,0,Katunayake,shopping
75,21:45,Monday,April,1,0,Kurunegala,"dinner, shopping"
30,09:00,Sunday,May,0,1,Kurunegala,tea/coffee shop
75,06:30,Saturday,January,0,1,Kandy,"visit beautiful place, shopping"
60,23:00,Sunday,April,1,1,Katunayake,"visit beautiful place, shopping"
45,13:30,Sunday,April,1,1,Matara,none
90,18:30,Saturday,March,0,1,Negombo,"dinner, visit beautiful place, shopping"
45,00:00,Sunday,November,0,1,Negombo,tea/coffee shop
15,16:00,Friday,March,0,0,Galle,none
75,12:45,Monday,October,0,0,Kurunegala,"lunch, shopping, visit beautiful place"
90,02:00,Wednesday,September,0,0,Galle,"visit beautiful place, shopping"
90,13:30,Sunday,December,1,1,Katunayake,"lunch, shopping, visit beautiful place"
15,07:15,Monday,February,0,0,Matara,none
45,01:00,Tuesday,May,0,0,Colombo,"shopping, tea/coffee shop"
75,00:00,Wednesday,September,0,0,Galle,shopping
15,01:15,Friday,January,0,0,Colombo,none
15,01:30,Friday,October,0,0,Katunayake,none
30,20:15,Tuesday,March,0,0,Negombo,none
45,19:30,Sunday,June,0,1,Katunayake,dinner
75,22:00,Saturday,August,0,1,Matara,"dinner, visit beautiful place, shopping"
45,22:45,Monday,December,1,0,Colombo,"shopping, tea/coffee shop"
30,14:30,Tuesday,January,0,0,Negombo,none
75,14:15,Saturday,January,0,1,Matara,"lunch, shopping, visit beautiful place"
90,20:30,Friday,March,0,0,Negombo,"dinner, visit beautiful place, shopping"
30,20:45,Thursday,June,0,0,Kurunegala,none
90,08:30,Tuesday,November,0,0,Galle,"visit beautiful place, breakfast, shopping"
75,17:30,Thursday,June,0,0,Colombo,shopping
75,13:00,Monday,July,0,0,Kandy,"lunch, shopping"
60,10:30,Sunday,October,0,1,Anuradhapura,"visit beautiful place, shopping"
90,03:00,Wednesday,May,0,0,Colombo,"visit beautiful place, shopping"
60,17:45,Friday,October,0,0,Colombo,shopping
15,07:45,Friday,August,0,0,Matara,none
75,18:00,Wednesday,May,0,0,Anuradhapura,"dinner, visit beautiful place, shopping"
45,11:45,Wednesday,April,1,0,Katunayake,"shopping, tea/coffee shop"
60,11:15,Monday,July,0,0,Katunayake,shopping
75,12:00,Thursday,September,0,0,Matara,"lunch, shopping"
45,07:30,Wednesday,February,0,0,Negombo,breakfast
15,17:00,Wednesday,April,1,0,Kandy,shopping
90,22:00,Thursday,May,0,0,Galle,"dinner, visit beautiful place, shopping"
15,11:45,Thursday,August,0,0,Matara,none
45,08:45,Sunday,May,0,1,Katunayake,breakfast
75,14:00,Saturday,April,1,1,Galle,"lunch, shopping, visit beautiful place"
75,00:00,Thursday,December,1,0,Negombo,"visit beautiful place, shopping"
30,03:45,Tuesday,December,1,0,Anuradhapura,shopping
75,21:00,Wednesday,June,0,0,Colombo,"dinner, shopping"
45,04:45,Saturday,June,0,1,Matara,"shopping, tea/coffee shop"
75,13:30,Saturday,December,1,1,Kurunegala,"lunch, shopping, visit beautiful place"
60,00:45,Thursday,January,0,0,Anuradhapura,shopping
60,12:15,Friday,November,0,0,Matara,"lunch, shopping"
90,13:00,Sunday,June,0,1,Colombo,"lunch, shopping, visit beautiful place"
30,02:45,Saturday,April,1,1,Anuradhapura,shopping
60,13:15,Wednesday,January,0,0,Matara,"lunch, shopping"
15,14:15,Friday,February,0,0,Kurunegala,shopping
45,22:00,Thursday,December,1,0,Katunayake,"shopping, tea/coffee shop"
15,06:00,Monday,December,1,0,Katunayake,shopping
45,05:30,Tuesday,April,1,0,Colombo,"shopping, tea/coffee shop"
15,02:30,Sunday,January,0,1,Katunayake,none
45,11:15,Thursday,August,0,0,Galle,tea/coffee shop
75,22:30,Sunday,November,0,1,Galle,"dinner, visit beautiful place, shopping"
90,00:00,Monday,April,1,0,Colombo,shopping
60,21:00,Wednesday,October,0,0,Colombo,"dinner, shopping"
15,18:45,Monday,November,0,0,Anuradhapura,none
30,15:15,Saturday,June,0,1,Galle,tea/coffee shop
30,16:00,Friday,December,1,0,Kurunegala,"shopping, tea/coffee shop"
45,18:00,Tuesday,October,0,0,Galle,tea/coffee shop
60,13:30,Wednesday,June,0,0,Anuradhapura,"lunch, shopping"
15,22:00,Sunday,November,0,1,Katunayake,none
90,16:00,Wednesday,July,0,0,Kandy,shopping
90,20:15,Wednesday,February,0,0,Negombo,"dinner, visit beautiful place, shopping"
